0,1,2,3,4,5
207518,Lorenzo,Musetti,R,20020303.0,ITA
207527,Buvaysar,Gadamauri,U,20000710.0,BEL
207535,Marlon,Vankan,U,20000827.0,GER
207545,Cesar,Bourgois,U,19971114.0,FRA
207546,Pol,Martin Tiffon,U,19990730.0,ESP
207547,Bruno,Pujol Navarro,U,20010827.0,ESP
207557,Maik,Steiner,U,19940619.0,GER
207568,Baran,Cengiz,U,20010523.0,TUR
207578,Leonardo,Taddia,U,20000129.0,ITA
207587,Martins,Rocens,U,20000409.0,LAT
207592,Martin,Van Der Meerschen,U,20000614.0,BEL
207603,Stefano,Battaglino,U,19980617.0,ITA
207605,Jakub,Paul,R,19990322.0,SUI
207606,Yannik,Steinegger,R,20000911.0,SUI
207607,Alberto,Colas Sanchez,U,20000519.0,ESP
207608,Timofey,Skatov,R,20010121.0,RUS
207609,Alexey,Zakharov,R,20000421.0,RUS
207616,Oscar,Moraing,U,20000307.0,GER
207646,Roni Mikael,Hietaranta,U,20010924.0,FIN
207649,Savriyan,Danilov,R,20000603.0,RUS
207659,Aaron,Schmid,U,20000917.0,SUI
207660,Nicholas David,Ionel,R,20021012.0,ROU
207661,Andrea,Gola,R,20010831.0,ITA
207663,Nikolas Sanchez,Izquierdo,U,19990315.0,ESP
207664,Luca,Staeheli,U,20000308.0,SUI
207665,Mischa,Lanz,U,20000531.0,SUI
207669,Robert,Strombachs,U,19990915.0,GER
207670,Tom,Pisane,R,20001011.0,BEL
207673,Antonio,Muniz Hidalgo,R,20000118.0,ESP
207677,Vladyslav,Gorodynskyi,U,19970812.0,UKR
207678,Juan Manuel,Cerundolo,U,20011115.0,ARG
207680,Facundo,Diaz Acosta,U,20001215.0,ARG
207681,Francisco,Comesana,R,20001006.0,ARG
207684,Mohamad,Gomaa,U,19990804.0,EGY
207686,Alexander,Shevchenko,U,20001229.0,RUS
207704,Alex,Marti Pujolras,U,19990210.0,ESP
207707,Vincentiu Andrei,Niculescu,R,19990817.0,ROU
207728,Moerani,Bouzige,R,19990713.0,AUS
207729,Tristan,Boyer,R,20010421.0,USA
207730,Jacob,Bullard,L,20010221.0,USA
207731,Brandon,Murphy,U,20000719.0,GBR
207732,Miguel,Damas,U,19991221.0,ESP
207733,Jack,Draper,L,20011222.0,GBR
207736,Arklon,Huertas Del Pino,U,19940716.0,PER
207738,Brandon,Perez,U,20000114.0,VEN
207757,Santiago,Bramajo,U,20001107.0,ARG
207760,Anton,Matusevich,U,20010530.0,GBR
207761,Julien,De Cuyper,U,19990518.0,FRA
207764,Ryan,Nijboer,U,19990728.0,NED
207771,Christian Didier,Chin,U,20000823.0,MAS
207772,Yuttana,Charoenphon,R,20000814.0,THA
207776,William,Grant,R,20010213.0,USA
207779,Eduard,Vlasceanu,R,19980524.0,ROU
207783,Kosuke,Okagaki,U,19981218.0,JPN
207784,Harry,Wendelken,U,20011218.0,GBR
207785,George,Loffhagen,R,20010419.0,GBR
207788,Thanapet,Chanta,U,19990909.0,THA
207793,Alec,Deckers,R,20000502.0,NED
207794,Younes,Lalami Laaroussi,U,20010418.0,MAR
207796,Vladislav,Ivanov,U,19990616.0,RUS
207797,Jonas,Forejtek,R,20010310.0,CZE
207799,Matheus,Pucinelli De Almeida,U,20010401.0,BRA
207808,Joao Marcos,Nusdeo,R,19941130.0,BRA
207809,Khololwam,Montsi,R,20021120.0,RSA
207812,Charl,Morgan,R,20010726.0,RSA
207813,Robbie,Arends,U,20011125.0,RSA
207814,Luciano,Tacchi,U,20010426.0,ARG
207815,Guido Ivan,Justo,U,19971217.0,ARG
207826,Siim,Troost,R,19991207.0,EST
207830,Tomas,Machac,R,20001013.0,CZE
207832,Laelson,Rodrigues,U,19990802.0,BRA
207834,Juan Alejandro,Hernandez Serrano,R,19990623.0,MEX
207835,Michael John,Every,R,19940415.0,AHO
207844,Tomas,Jirousek,R,20000104.0,CZE
207854,Jayden,Court,R,20000619.0,AUS
207861,Lorenzo,Brunetti,U,19950627.0,ITA
207881,Raul,Garcia,U,20020305.0,BOL
207883,Guillaume,Dermiens,U,19990904.0,BEL
207884,Arthur,Bouquier,U,20001225.0,FRA
207893,Daniel,De Jonge,U,19990817.0,NED
207925,Flavio,Cobolli,U,20020506.0,ITA
207929,Marco,Saffratti,U,19990910.0,ARG
207957,Jiri,Barnat,R,20010726.0,CZE
207967,Juan Ignacio,Batalla,U,19990810.0,MEX
207968,Alexander,Lebedev,U,19970329.0,USA
207972,Minjong,Park,,20011022.0,KOR
207985,Jacob,Fearnley,U,20010715.0,GBR
207986,Kazuki,Shimizu,U,20000225.0,JPN
207988,Francisco,Andreu Garcia,U,20010307.0,ESP
207989,Carlos,Alcaraz Garfia,U,20030505.0,ESP
207990,Moritz,Thiem,R,19991208.0,AUT
207992,Cannon,Kingsley,U,20010506.0,USA
207993,Justin,Boulais,U,20011020.0,CAN
207997,Len,Schouten,R,19990318.0,NED
207998,Takuya,Kumasaka,U,19981012.0,JPN
208001,Tamaki,Yamao,U,19980821.0,JPN
208002,Mariano Alberto,Hasenkopf,R,20001115.0,GER
208003,Bekkhan,Atlangeriev,U,20010312.0,RUS
208004,Harold,Mayot,U,20020204.0,FRA
208009,Bulat,Galiev,U,19971016.0,RUS
208010,Pablo,Llamas Ruiz,R,20021013.0,ESP
208013,Dane,Sweeny,R,20010212.0,AUS
208014,Rinky,Hijikata,U,20010223.0,AUS
208019,Ryohei,Tagata,U,19990718.0,JPN
208021,Kyrian,Jacquet,R,20010511.0,FRA
208024,Max,Alcala Gurri,U,20020911.0,ESP
208025,Alex,Martinez,U,20010319.0,ESP
208026,Carles,Batlle,U,20000415.0,ESP
208029,Holger Vitus Nodskov,Rune,U,20030429.0,DEN
208036,Maxim,Krapivin,U,19991212.0,RUS
208039,Ronald,Hohmann,R,20010801.0,USA
208040,Logan,Zapp,U,20011119.0,USA
208041,Ronan,Jachuck,R,20011008.0,USA
208049,Emilien,Voisin,R,20000417.0,FRA
208050,Alexander,Gaponenko,U,20020601.0,ISR
208055,Ajeet,Rai,R,19990118.0,NZL
208057,Diego,Fernandez Flores,U,20001007.0,CHI
208065,Marius,Ruzgas,U,19961020.0,SWE
208069,Max,Houkes,U,20000703.0,NED
208071,Oleksii,Krutykh,R,20000310.0,UKR
208072,Daniil,Strelchenko,U,20001111.0,UKR
208073,Razvan,Baiant,R,20000917.0,CAN
208078,Tomas,Farjat,U,20010215.0,ARG
208082,Edward,Hubner,U,19980427.0,GBR
208083,Adam,Heinonen,U,20020822.0,SWE
208092,Filippo,Moroni,R,20010201.0,ITA
208103,Jiri,Lehecka,R,20011108.0,CZE
208104,Andrea,Picchione,U,19980607.0,ITA
208109,Shamael,Chaudhry,U,19960417.0,GBR
208118,Eliot,Spizzirri,U,20011223.0,USA
208119,Liam,Draxl,R,20011205.0,CAN
208123,Tom,Hands,U,19961102.0,GBR
208124,Runyu,Zhao,U,20000224.0,CHN
208125,Sumit,Sarkar,U,19990712.0,USA
208126,John,Echeverria,U,20011130.0,ESP
208127,Grey,Hamilton,U,19960930.0,USA
208132,Noah,Schachter,R,19990906.0,USA
208134,Luca,Nardi,R,20030806.0,ITA
208138,Samuel,Puskar,R,20000421.0,SVK
208142,Toby D,Boyer,R,19960625.0,USA
208143,Garrett,Johns,U,20001217.0,USA
208147,Alexandre,Aubriot,R,19990606.0,FRA
208152,Gabriele,Bosio,U,20001125.0,ITA
208153,Giuseppe,La Vela,R,20001016.0,ITA
208156,Terence,Das,U,20020130.0,IND
208158,Dominik,Palan,U,20000930.0,CZE
208160,Sam,Ryan Ziegann,U,19980725.0,AUS
208165,Joshua,Ortlip,U,19970122.0,USA
208168,Nicolas,Tepmahc,U,20010523.0,FRA
208169,Titouan,Droguet,R,20010615.0,FRA
208173,Emiliano,Maggioli,U,20010430.0,ITA
208178,Samuel,Brosset,U,19980114.0,FRA
208179,Roland,Stuurman,U,19990606.0,NED
208182,Saba,Purtseladze,R,20010820.0,GEO
208183,Viktor,Nikitin,U,19971203.0,RUS
208184,Riccardo,Di Nocera,R,20000511.0,ITA
208185,Michael,Gloeckler,U,19980913.0,AUT
208186,Preston,Brown,U,20010823.0,USA
208187,Raul Gerardo,Centeno Arteaga,U,20010829.0,ECU
208188,Jaime,Caldes,U,20010222.0,ESP
208189,Gianmarco,Ferrari,U,20001004.0,ITA
208190,Davide,Tortora,U,20000922.0,ITA
208191,Zachary,Eisinga,U,20000109.0,NED
208201,Julian,Gimenez,U,20010223.0,ARG
208209,Giacomo,Dambrosi,R,20010820.0,ITA
208211,Christopher,Patzanovsky,R,19971224.0,GER
208214,Arnaud,Bovy,L,20000917.0,BEL
208215,Artsiom,Bardzin,U,20001016.0,BLR
208223,Alvaro,Guillen Meza,U,20030102.0,ECU
208226,Gerard,Escandell Juan,U,20001010.0,ESP
208227,Simone,Cacciapuoti,U,20000827.0,ITA
208230,Alibek,Kachmazov,U,20020817.0,RUS
208233,Mattia,Bellucci,U,20010601.0,ITA
208240,Alexandr,Binda,R,20010922.0,RUS
208241,Danil,Spasibo,U,20010619.0,RUS
208243,Seon Yong,Han,L,20010118.0,KOR
208249,Gian Marco,Ortenzi,U,20000203.0,ITA
208253,Niels,Visker,U,20011005.0,NED
208255,Lorenzo,Vatteroni,R,20000927.0,ITA
208259,Viacheslav,Yulik,R,20000906.0,RUS
208260,Zachary,Svajda,U,20021129.0,USA
208262,Alejo Lorenzo,Lingua Lavallen,L,20010309.0,ARG
208264,Carles,Hernandez,U,20010425.0,ESP
208265,Pierre,Delage,U,20010122.0,FRA
208267,Oscar,Weightman,U,20011119.0,GBR
208269,Felix,Gill,U,20020601.0,GBR
208277,Taiyo,Yamanaka,U,20010905.0,JPN
208278,Shintaro,Mochizuki,U,20030602.0,JPN
208279,Alejandro,Moro Canas,U,20001207.0,ESP
208285,Fausto,Tabacco,U,20020513.0,ITA
208286,Harry,Thursfield,U,20001230.0,GBR
208294,Federico,Campana,U,19980413.0,ITA
208295,Kevin,Major,R,19950325.0,BAH
208296,Siem,Woldeab,U,20010606.0,USA
208300,Omni,Kumar,U,20011010.0,USA
208301,Gustaf,Strom,U,20010922.0,SWE
208302,Nikola,Slavic,R,20000926.0,SWE
208304,Rotem,Sobol,U,20010906.0,ISR
208314,Mayeul,Darras,U,19990201.0,FRA
208315,Javier,Molino,U,20010514.0,ESP
208316,Valentin,Royer,U,20010529.0,FRA
208319,Sebastian,Murillo,R,19990812.0,USA
208322,Eric,Vanshelboim,U,20010715.0,UKR
208333,Neel,Rajesh,U,20001114.0,USA
208334,Deney,Wassermann,R,20010325.0,NED
208342,Tyler,Zink,R,20010130.0,USA
208343,Andrew,Paulson,U,20011116.0,CZE
208352,Preston,Touliatos,U,,USA
208353,Francesco,Maestrelli,U,20021221.0,ITA
208355,Lodewijk,Weststrate,R,20010701.0,NED
208361,Gustavo,Heide,U,20020228.0,BRA
208363,Mariano,Navone,U,20010227.0,ARG
208370,Keenan,Mayo,U,,USA
208371,Niccolo,Inserra,U,19990720.0,ITA
208372,Natan,Rodrigues,U,20020202.0,BRA
208384,Siddanth,Banthia,U,20000804.0,IND
208386,Matt,Kuhar,U,19960617.0,USA
208389,James,Trotter,U,,JPN
208400,Moritz,Pfaff,U,20001119.0,GER
208411,Daniel Antonio,Nunez,U,20010602.0,CHI
208421,Lilian,Marmousez,U,20020103.0,FRA
208424,Julian,Cundom,U,20010410.0,ARG
208444,Raphael,Lambling,U,20000502.0,FRA
208450,Mark,Tryakshin,U,20010726.0,UZB
208456,Stepan,Pecak,U,20000621.0,CZE
208457,Radu Mihai,Papoe,R,20020828.0,ROU
208459,Nevin,Arimilli,U,19991029.0,USA
208461,Herman Meeuwes Mattheo,Knoop,R,19980306.0,NED
208467,Alexander,Kotzen,U,20000701.0,USA
208485,Kiranpal,Pannu,R,19970107.0,NZL
208491,Filip,Kolasinski,U,20001204.0,POL
208502,Dominic Stephan,Stricker,U,20020816.0,SUI
208527,Zane,Khan,U,20020211.0,USA
208532,Thiago,Cigarran,U,20000326.0,ARG
208541,Luke,Phillips,U,19980821.0,USA
208556,Carl Bret,Parko,R,20001017.0,EST
208566,Mauro,De Maio,U,20011106.0,ITA
208573,Muthu Aadhitiya,Senthilkumar,L,20000114.0,IND
208581,Noah,Thurner,U,20000127.0,GER
208586,Joshua,Sheehy,U,19970128.0,USA
208589,Nikita,Volonski,R,20010907.0,AUS
208597,Chak Lam Coleman,Wong,U,20040606.0,HKG
208603,Cleeve,Harper,U,20001224.0,CAN
208605,Mario,Gonzalez Fernandez,U,20020428.0,ESP
208641,Jason,Kros,U,19970703.0,USA
208649,Andrew,Fenty,R,20000308.0,USA
208659,Giovanni,Mpetshi Perricard,R,20030708.0,FRA
208684,Emilien,Burnel,U,20001102.0,FRA
208685,Ivailo,Keremedchiev,R,20000530.0,BUL
208693,Eric,Hadigian,U,19991122.0,USA
208713,Jose Joaquin,Miranda Cisneros,U,20000621.0,ESP
208715,Doru Junior,Borsan,U,20010208.0,ROU
208716,Aly,Shokeir,U,20020111.0,EGY
208729,Yash,Chaurasia,R,20011209.0,IND
208736,Yasunori,Hashikawa,U,19981217.0,JPN
208772,Benjamin L,Ambrosio,U,20010313.0,ARG
208818,Finn,Murgett,U,20010917.0,GBR
208819,Max Hans,Rehberg,U,20030913.0,GER
208835,Rafael,Giotis,U,20001125.0,GER
208837,Janmagnus,Johnson,U,20000811.0,USA
208842,Joan B,Borras Isern,R,19990522.0,ESP
208843,Jerome,Kym,,20030212.0,SUI
208845,Yeudy,Villar,R,20000928.0,DOM
208848,Mikolaj,Lorens,U,20020130.0,POL
208857,Carlos,Hassey,U,19990601.0,USA
208858,Pavel,Shumeiko,L,20001011.0,UKR
208859,Francesco,Passaro,R,20010107.0,ITA
208861,Keisuke,Saitoh,L,20010429.0,JPN
208865,Drew,Baird,R,20000831.0,USA
208866,Leonid,Sheyngezikht,U,20001104.0,BUL
208867,Tomas,Luis,R,20020313.0,POR
208874,Seita,Watanabe,U,20001225.0,JPN
208876,Egor,Agafonov,R,20020905.0,RUS
208879,Wulfrano,Martinez Mora Esdras,R,20011006.0,MEX
208882,Roman Andres,Burruchaga,U,20020123.0,ARG
208898,Juan Sebastian,Zabala Vargas,U,,ECU
208911,Andrew,Dale,U,,USA
208913,Juan Bautista,Torres,U,,ARG
208915,Gleb,Blekher,U,,CAN
208918,Japheth Anwasiba,Bagerbaseh,U,,GHA
208923,Octavio,Volpi,U,,ARG
208925,John,Hallquist Lithen,U,,SWE
208926,Cameron,Henricy Trigolos,U,,ESP
208931,Toby Alex,Kodat,R,,USA
208937,Kasidit,Samrej,U,20010126.0,THA
209043,Yuta,Kikuchi,U,,JPN
209046,Atharva,Sharma,R,,IND
209048,Eduardo,Roldan,U,,MEX
209059,Vuk,Budic,R,,USA
209061,Shota,Tange,U,,JPN
209062,Kamen,Damov,U,,CAN
209065,Youcef,Rihane,R,,ALG
209070,Arthur,Cazaux,R,,FRA
209075,Daniil,Savelev,U,,RUS
209076,Ethan Denzel,Sibanda,U,,ZIM
209080,Blaise,Bicknell,U,,USA
209087,Leighton,Allen,U,,USA
209088,Quinn,Vandecasteele,U,,USA
209091,Bradley,Frye,U,,USA
209094,Jing Long,Weng,R,,NED
209096,Goran,Zivotic,U,,SRB
209097,Mihailo,Popovic,U,,SRB
209098,Hamad,Medjedovic,U,,SRB
209100,Julian,Schubert,U,,AUT
209105,Lucas,Luini,L,,ARG
209110,Agustin Maria,Gascia,U,,ARG
209112,Rodrigo Nicolas,Montes De Oca Murillo,U,,PER
209113,Gabriel,Diallo,U,20010924.0,CAN
209117,Marco,Furlanetto,U,,ITA
209119,Aissa,Benchakroun,U,,MAR
209124,Blu,Baker,R,,GBR
209125,Gaston,Erhardt,U,,ARG
209128,Diego Augusto,Barreto Sanchez,U,,ESP
209131,Eliakim,Coulibaly,L,,CIV
209137,Noppadol,Noikor,U,,THA
209138,Tuur,Heuvinck,U,,BEL
209140,Millen,Hurrion,U,,GBR
209142,Sebastian,Gima,U,,ROU
209143,Matthew,Mendez,U,,USA
209144,Hayato,Kudo,U,19980919.0,JPN
209164,Lorenzo,Rottoli,U,,ITA
209167,Olle,Wallin,U,,SWE
209171,Thantub,Suksumrarn,R,,THA
209183,Luigi,Castelletti,U,,ITA
209185,Alessandro,Pecci,U,,ITA
209186,Filip,Stipic,U,,SRB
209191,Oleksandr,Ovcharenko,U,,UKR
209198,Gian Luca,Tanner,U,,SUI
209202,Maurus,Malgiaritta,U,,SUI
209203,Evgeny,Philippov,R,,RUS
209204,Iiro,Vasa,U,,FIN
209208,Kristof,Minarik,U,,SVK
209209,Filip,Misolic,U,,AUT
209210,Ioannis,Stamoulos,R,,GRE
209215,Nicolas,Demeroutis,U,,BEL
209240,Gunjan,Jadhav,U,,IND
209241,Leonardo,Catani,U,,ITA
209242,Ilarion,Danilchenko,U,,RUS
209246,Alan,Magadan,U,,MEX
209247,Axel,Garcian,U,20020607.0,FRA
209248,Amr,Asrawy,U,,EGY
209249,Lilian,Breut,U,,FRA
209251,Stefan,Popovic,U,,SRB
209254,Valerio,Aboian,U,,ARG
209259,Arthur,Fery,R,,GBR
209260,Luciano,Darderi,U,,ITA
209262,Tristan,Schoolkate,R,,AUS
209263,Matteo,Gigante,U,20020104.0,ITA
209270,Kevin,Chahoud,R,,SWE
209271,Eric Jr,Olivarez,R,,PHI
209279,Terence,Atmane,L,,FRA
209281,Dylan,Salton,U,,RSA
209284,Elmer,Moller,R,,DEN
209288,Chrisjan,Van Wyk,R,,RSA
209296,Alejandro,Licea,R,,ESA
209302,Peter,Fajta,U,,HUN
209322,Martin,Krumich,U,,CZE
209323,Jonas,Maier,U,,GER
209330,Bautista,Vilicich,U,,ARG
209336,Leonardo,Lopez Linquet,U,,ARG
209338,Daniel,Siniakov,U,,CZE
209340,Pablo,Alemany,U,,ESP
209346,Stijn,Pel,R,,NED
209354,Ioannis,Xilas,U,,GRE
209355,Timo,Legout,R,,FRA
209362,Aristotelis,Thanos,U,,GRE
209381,Daniel,Litvinov,U,,RUS
209384,Biagio,Gramaticopolo,U,,ITA
209392,Reece,Falck,U,,NZL
209395,George,Stoupe,U,,NZL
209397,Emir,Sendogan,U,,TUR
209398,Austin Ansari,Ansari,U,19940303.0,USA
209399,Dan,Martin,U,,CAN
209403,Faris,Zakaryia,U,20010513.0,EGY
209406,Abedallah,Shelbayh,U,,JOR
209407,Max,Basing,U,,GBR
209413,Joshua,Dous Karpenschif ,U,,FRA
209414,Luca,Van Assche,U,,FRA
209506,Francesco,Forti,R,19990726.0,ITA
209510,Nino,Ehrenschneider,U,,DEU
209513,Pavel,Verbin,U,,RUS
209514,Louis,Allen,U,,GBR
209848,Alejandro,Sanchez Gonzalez,U,,ESP
209851,Henry,Patten,U,,GBR
209852,Zsombor,Velcz,U,,HUN
209857,Leandro,Riedi,U,,SUI
209866,Karlis,Ozolins,U,,LVA
209882,Jeffrey,Von Der Schulenburg,U,,CHE
209889,Thomas,Braithwaite,U,,AUS
209898,Dali,Blanch,U,,USA
209900,Oscar,Galimardanov,U,,RUS
209901,Alexander,Stepin,U,,RUS
209902,Igor,Trunov,U,,RUS
209907,Viacheslav,Bielinskyi,U,20031202.0,UKR
209911,Guy,Den Ouden,U,20020408.0,NED
209914,Andreja,Petrovic,U,20000201.0,NOR
209916,Marko,Topo,U,20030913.0,SRB
209917,Benito,Sanchez Martinez,R,20020430.0,GER
209918,Hanwen,Li,R,,CHN
209928,Kalin,Ivanovski,U,,MKD
209933,Clement,Deleersnyder,U,,FRA
209936,Lorenzo,Claverie,U,,VEN
209939,Lluc,Mir Anglada,U,,ESP
